name	LFID	ontology_acronym	xref_id	xref_definition
sulphates	LFID:0000042	HHEAR	http://purl.obolibrary.org/obo/CHEBI_26820	Salts and esters of sulfuric acid
sulphates	LFID:0000042	BERO	http://purl.obolibrary.org/obo/CHEBI_35175	
sulphates	LFID:0000042	BERO	http://purl.obolibrary.org/obo/CHEBI_26820	Salts and esters of sulfuric acid
sulphates	LFID:0000042	MAXO	http://purl.obolibrary.org/obo/CHEBI_26820	Salts and esters of sulfuric acid
sunscreen	LFID:0000043	NDDF	http://purl.bioontology.org/ontology/NDDF/003446	
sunscreen	LFID:0000043	MEDLINEPLUS	http://purl.bioontology.org/ontology/MEDLINEPLUS/C0038818	
sunscreen	LFID:0000043	CRISP	http://purl.bioontology.org/ontology/CSP/2316-3586	substance applied to the skin to protect it from the effects of sunlight; sunscreens act by absorbing ultraviolet radiation or by reflecting the incident light.
sunscreen	LFID:0000043	PDQ	http://purl.bioontology.org/ontology/PDQ/CDR0000510282	"A substance that helps protect the skin from the sun's harmful rays. Sunscreens reflect, absorb, and scatter both ultraviolet A and B radiation to provide protection against both types of radiation. Using lotions, creams, or gels that contain sunscreens can help protect the skin from premature aging and damage that may lead to skin cancer. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C851"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C851"" NCI Thesaurus)"
sunscreen	LFID:0000043	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C851	
sunscreen	LFID:0000043	BERO	http://purl.obolibrary.org/obo/NCIT_C851	
sunscreen	LFID:0000043	MESH	http://purl.bioontology.org/ontology/MESH/D013473	Chemical or physical agents that protect the skin from sunburn and erythema by absorbing or blocking ultraviolet radiation.
sunscreen	LFID:0000043	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/49663007	
sunscreen	LFID:0000043	MDM	http://id.nlm.nih.gov/mesh/D013473	
botox	LFID:0000044	RCD	http://purl.bioontology.org/ontology/RCD/x02Vp	
botox	LFID:0000044	MEDLINEPLUS	http://purl.bioontology.org/ontology/MEDLINEPLUS/C0700702	"<p>Botox is a drug made from a toxin produced by the bacterium Clostridium botulinum. It's the same toxin that causes a life-threatening type of food poisoning called <a href=""https://medlineplus.gov/botulism.html"">botulism</a>. Doctors use it in small doses to treat health problems, including:</p><ul> <li>Temporary smoothing of facial <a href=""https://medlineplus.gov/skinaging.html"">wrinkles</a> and improving your appearance</li> <li>Severe underarm sweating </li> <li>Cervical dystonia - a neurological disorder that causes severe neck and shoulder muscle contractions </li> <li>Blepharospasm - uncontrollable blinking </li> <li>Strabismus - misaligned eyes </li> <li>Chronic migraine</li> <li>Overactive bladder</li> </ul> <p>Botox injections work by weakening or paralyzing certain muscles or by blocking certain nerves. The effects last about three to twelve months, depending on what you are treating. The most common side effects are pain, swelling, or bruising at the injection site. You could also have flu-like symptoms, headache, and upset stomach. Injections in the face may also cause temporary drooping eyelids. You should not use Botox if you are pregnant or breastfeeding.</p>"
botox	LFID:0000044	RXNORM	http://purl.bioontology.org/ontology/RXNORM/203279	
botox	LFID:0000044	MESH	http://purl.bioontology.org/ontology/MESH/D019274	A serotype of botulinum toxins that has specificity for cleavage of SYNAPTOSOMAL-ASSOCIATED PROTEIN 25.
botox	LFID:0000044	CRISP	http://purl.bioontology.org/ontology/CSP/1556-7393	toxins produced by Clostridium botulinum; there are at least seven different substances, most being proteins; they have neuro-, entero-, and hemotoxic properties, are immunogenic, and are among the most potent poisons known; used medically to block release of acetylcholine at cholinergic synapses.
botox	LFID:0000044	PDQ	http://purl.bioontology.org/ontology/PDQ/CDR0000634923	"An injectable formulation of a neurotoxin derived through the fermentation of the Hall strain of Clostridium botulinum type A with neuromuscular transmission inhibitory and analgesic activities. Upon injection into the affected muscle, the heavy chain portion of onabotulinumtoxinA binds to the cell membrane of the motor nerve and is internalized via endocytosis. Upon entry, the light chain portion of the toxin is activated and cleaves the protein SNAP-25, thereby preventing the fusion of acetylcholine (ACh)-containing synaptic vesicles with the cell membrane and, so, the releaseof ACh into the neuromuscularjunction; subsequent binding of ACH to motor end-plate nicotinic acid receptors and ACh-mediated muscle contraction are thus blocked. In addition to ACh, onabotulinumtoxinA may inhibit the release of neuropeptides, such as substance P and glutamate, which may contribute to its analgesic activity. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C82623"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C82623"" NCI Thesaurus)"
botox	LFID:0000044	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157775	Treatment by injections of botulinum toxin. This can diminish signs of aging in the face, reduce excessive sweating and muscle spasms, and treat overactive bladder and lazy eye.
botox	LFID:0000044	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82623	An injectable formulation of a neurotoxin derived through the fermentation of the Hall strain of Clostridium botulinum type A with neuromuscular transmission inhibitory and analgesic activities. Upon injection into the affected muscle, the heavy chain portion of botulinum toxin type A (BTX-A) binds to the cell membrane of the motor nerve and is internalized via endocytosis. Upon entry, the light chain portion of the toxin is activated and cleaves the protein SNAP-25, thereby preventing the fusion of acetylcholine (ACh)-containing synaptic vesicles with the cell membrane and, so, the release of ACh into the neuromuscular junction; subsequent binding of ACH to motor end-plate nicotinic acid receptors and ACh-mediated muscle contraction are thus blocked. In addition to ACh, BTX-A may inhibit the release of neuropeptides, such as substance P and glutamate, which may contribute to its analgesic activity.
botox	LFID:0000044	MDM	https://go.drugbank.com/drugs/DB00083	
botox	LFID:0000044	MDM	http://id.nlm.nih.gov/mesh/D019274	
breast implant	LFID:0000046	RCD	http://purl.bioontology.org/ontology/RCD/Xa9aL	
breast implant	LFID:0000046	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/2282003	
breast implant	LFID:0000046	CRISP	http://purl.bioontology.org/ontology/CSP/4006-0009	implant, often of silicone, in the mammary tissue; may be preformed for medical or cosmetic reasons.
breast implant	LFID:0000046	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28335	
breast implant	LFID:0000046	GSSO	http://purl.obolibrary.org/obo/NCIT_C28335	A prosthesis used to change the size, shape, and contour of a person's breast. In reconstructive plastic surgery, breast implants can be placed to restore a natural looking breast mound for post–mastectomy breast reconstruction patients or to correct congenital defects and deformities of the chest wall. They are also used cosmetically to enhance or enlarge the appearance of the breast through breast augmentation surgery.
breast implant	LFID:0000046	BERO	http://purl.obolibrary.org/obo/NCIT_C28335	
breast implant	LFID:0000046	MESH	http://purl.bioontology.org/ontology/MESH/D018427	Implants used to reconstruct and/or cosmetically enhance the female breast. They have an outer shell or envelope of silicone elastomer and are filled with either saline or silicone gel. The outer shell may be either smooth or textured.
breast implant	LFID:0000046	MDM	http://id.nlm.nih.gov/mesh/D019928	
breast implant	LFID:0000046	MDM	http://id.nlm.nih.gov/mesh/D018427	
breast augmentation	LFID:0000046	RCD	http://purl.bioontology.org/ontology/RCD/Xa8Oa	
breast augmentation	LFID:0000046	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/22890008	
breast augmentation	LFID:0000046	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107225	A surgical procedure for increasing breast size using a prosthetic implant.
cosmetic surgery	LFID:0000047	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/56306000	
cosmetic surgery	LFID:0000047	MEDLINEPLUS	http://purl.bioontology.org/ontology/MEDLINEPLUS/C0079169	
cosmetic surgery	LFID:0000047	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157741	Procedures and techniques focused on improving an individual's appearance.
cosmetic surgery	LFID:0000047	MESH	http://purl.bioontology.org/ontology/MESH/D013518	The branch of surgery concerned with restoration, reconstruction, or improvement of defective, damaged, or missing structures.
cosmetic surgery	LFID:0000047	CRISP	http://purl.bioontology.org/ontology/CSP/2846-5582	branch of surgery concerned with restoration, reconstruction, or improvement of defective, damaged, or missing structures.
cosmetic surgery	LFID:0000047	MDM	http://id.nlm.nih.gov/mesh/D013518	
plastic surgery	LFID:0000047	LOINC	http://purl.bioontology.org/ontology/LNC/LP32917-4	
plastic surgery	LFID:0000047	MEDDRA	http://purl.bioontology.org/ontology/MEDDRA/10062082	
plastic surgery	LFID:0000047	CRISP	http://purl.bioontology.org/ontology/CSP/2846-5582	branch of surgery concerned with restoration, reconstruction, or improvement of defective, damaged, or missing structures.
plastic surgery	LFID:0000047	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18192	The branch of surgery concerned with therapeutic or cosmetic reformation of tissue.
plastic surgery	LFID:0000047	GSSO	http://purl.obolibrary.org/obo/GSSO_002664	The branch of surgery concerned with therapeutic or cosmetic reformation of tissue.
plastic surgery	LFID:0000047	MAXO	http://purl.obolibrary.org/obo/MAXO_0009077	A surgical procedure that is performed for therapeutic or cosmetic reformation of tissue.
plastic surgery	LFID:0000047	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39766	Any procedure for which the purpose is altering or restoring the form of the body.
plastic surgery	LFID:0000047	MESH	http://purl.bioontology.org/ontology/MESH/D013518	The branch of surgery concerned with restoration, reconstruction, or improvement of defective, damaged, or missing structures.
plastic surgery	LFID:0000047	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/394611003	
plastic surgery	LFID:0000047	GSSO	http://purl.obolibrary.org/obo/NCIT_C39766	Procedures involving the restoration, reconstruction, or alteration of the human body.
plastic surgery	LFID:0000047	MDM	http://id.nlm.nih.gov/mesh/D013518	
liposuction	LFID:0000048	MEDDRA	http://purl.bioontology.org/ontology/MEDDRA/10048701	
liposuction	LFID:0000048	ICPC2P	http://purl.bioontology.org/ontology/ICPC2P/A52006	
liposuction	LFID:0000048	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157908	The removal of excess fat deposits from the body.
liposuction	LFID:0000048	GSSO	http://purl.obolibrary.org/obo/GSSO_008907	Surgical removal of subcutaneous fat using suction.
liposuction	LFID:0000048	MESH	http://purl.bioontology.org/ontology/MESH/D015187	Removal of localized SUBCUTANEOUS FAT deposits by SUCTION CURETTAGE or blunt CANNULATION in the cosmetic correction of OBESITY and other esthetic contour defects.
liposuction	LFID:0000048	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/302441008	
liposuction	LFID:0000048	MDM	http://id.nlm.nih.gov/mesh/D015187	
lipectomy	LFID:0000048	MEDDRA	http://purl.bioontology.org/ontology/MEDDRA/10056588	
lipectomy	LFID:0000048	MESH	http://purl.bioontology.org/ontology/MESH/D015187	Removal of localized SUBCUTANEOUS FAT deposits by SUCTION CURETTAGE or blunt CANNULATION in the cosmetic correction of OBESITY and other esthetic contour defects.
lipectomy	LFID:0000048	ICPC2P	http://purl.bioontology.org/ontology/ICPC2P/A52005	
lipectomy	LFID:0000048	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/442426009	
lipectomy	LFID:0000048	GSSO	http://purl.obolibrary.org/obo/GSSO_008906	Surgical removal of localized subcutaneous fat deposits.
lipectomy	LFID:0000048	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C51769	The surgical removal of a lipoma.
lipectomy	LFID:0000048	MDM	http://id.nlm.nih.gov/mesh/D015187	
lipoplasty	LFID:0000048	MDM	http://id.nlm.nih.gov/mesh/D015187	
lipoplasty	LFID:0000048	MESH	http://purl.bioontology.org/ontology/MESH/D015187	Removal of localized SUBCUTANEOUS FAT deposits by SUCTION CURETTAGE or blunt CANNULATION in the cosmetic correction of OBESITY and other esthetic contour defects.
silicone implant	LFID:0000052	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/118374007	
dietary habits	LFID:0000053	MDM	http://id.nlm.nih.gov/mesh/D005247	
dietary habits	LFID:0000053	MESH	http://purl.bioontology.org/ontology/MESH/D005247	Behavioral responses or sequences associated with eating including modes of feeding, rhythmic patterns of eating, and time intervals.
diet	LFID:0000053	LOINC	http://purl.bioontology.org/ontology/LNC/LP208944-1	
diet	LFID:0000053	LOINC	http://purl.bioontology.org/ontology/LNC/MTHU053295	
diet	LFID:0000053	MESH	http://purl.bioontology.org/ontology/MESH/D004032	Regular course of eating and drinking adopted by a person or animal.
diet	LFID:0000053	CRISP	http://purl.bioontology.org/ontology/CSP/2116-4952	usual food and drink consumed by an individual; for indexing what is medically prescribed to treat a condition use DIET THERAPY.
diet	LFID:0000053	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15222	The customary allowance of food and drink taken by a person or an animal from day to day, particularly one especially planned to meet specific requirements of the individual, including or excluding certain items of food; a prescribed course of eating and drinking in which the amount and kind of food, as well as the times at which it is to be taken, are regulated for therapeutic purposes or selected with reference to a particular state of health.
diet	LFID:0000053	CRENO	http://purl.obolibrary.org/obo/creno.owl#Diet	is the sum of food consumed by a person or other organism.
diet	LFID:0000053	HHEAR	http://purl.obolibrary.org/obo/ExO_0000106	The customary allowance of food and drink taken by a person or an animal from day to day, particularly one especially planned to meet specific requirements of the individual, including or excluding certain items of food; a prescribed course of eating and drinking in which the amount and kind of food, as well as the times at which it is to be taken, are regulated for therapeutic purposes or selected with reference to a particular state of health.
diet	LFID:0000053	MDM	http://id.nlm.nih.gov/mesh/D004032	
diet	LFID:0000053	MIDO	https://bioportal.bioontology.org/ontologies/DMTO.owl#DMTO_0001704	
diet	LFID:0000053	FOODON	http://purl.obolibrary.org/obo/ONS_1000001	In nutrition, diet is the sum of food consumed by a person or other organism
diet	LFID:0000053	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/41829006	
diet	LFID:0000053	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90364	The fundamental nutritional components that constitute an organism's daily intake of foodstuffs.
